7, 12, 20
8, 11, 20
20, 8, 20
19, 9, 20
11, 11, 29
18, 9, 29
22, 7, 20
21, 8, 20
8, 10, 20
9, 9, 20
16, 10, 29
25, 5, 20
24, 6, 20
23, 7, 20
9, 8, 20
10, 7, 20
26, 5, 20
17, 10, 29
9, 13, 28
10, 13, 29
14, 11, 29
10, 6, 20
11, 5, 20
15, 11, 29
12, 13, 28
12, 12, 29
13, 12, 29
11, 4, 20
12, 3, 20
28, 4, 20
27, 4, 20
26, 4, 20
11, 13, 29
25, 3, 20
24, 3, 20
23, 3, 20
22, 3, 20
21, 3, 20
20, 3, 20
19, 3, 20
18, 2, 20
17, 2, 20
16, 2, 20
15, 2, 20
14, 2, 20
13, 2, 20
12, 2, 20
9, 14, 29
10, 14, 29
6, 16, 19
5, 17, 19
9, 14, 19
8, 15, 19
7, 16, 19
4, 17, 19
5, 16, 19
11, 13, 19
10, 14, 19
13, 12, 19
12, 13, 19
5, 15, 19
6, 14, 19
15, 11, 19
14, 12, 19
6, 13, 19
7, 12, 19
18, 9, 19
17, 10, 19
16, 11, 19
20, 8, 19
19, 9, 19
8, 10, 19
22, 7, 19
21, 8, 19
23, 3, 28
25, 5, 19
24, 6, 19
23, 7, 19
9, 8, 19
10, 7, 19
26, 5, 19
20, 4, 28
11, 5, 19
21, 4, 28
21, 5, 29
21, 6, 30
12, 3, 19
28, 4, 19
27, 4, 19
26, 4, 19
18, 5, 28
18, 6, 29
18, 7, 30
25, 3, 19
24, 3, 19
23, 3, 19
22, 3, 19
21, 3, 19
20, 3, 19
19, 3, 19
18, 2, 19
17, 2, 19
16, 2, 19
15, 2, 19
14, 2, 19
13, 2, 19
15, 6, 28
15, 7, 29
15, 8, 30
27, 4, 30
6, 16, 18
5, 17, 18
8, 15, 18
7, 16, 18
13, 7, 28
13, 8, 29
13, 9, 30
25, 5, 30
5, 16, 18
11, 13, 18
10, 14, 18
26, 5, 30
13, 12, 18
12, 13, 18
23, 6, 30
24, 6, 30
6, 14, 18
15, 11, 18
14, 12, 18
21, 7, 30
22, 7, 30
11, 10, 29
12, 10, 30
18, 9, 18
17, 10, 18
16, 11, 18
7, 11, 19
8, 11, 18
20, 8, 18
19, 9, 18
19, 9, 29
19, 8, 30
20, 8, 30
22, 7, 18
21, 8, 18
11, 11, 30
18, 9, 30
8, 9, 19
9, 9, 18
24, 6, 18
23, 7, 18
10, 12, 29
11, 12, 30
16, 10, 30
17, 10, 30
10, 13, 30
26, 5, 18
25, 6, 18
10, 6, 19
11, 6, 18
14, 11, 30
15, 11, 30
11, 4, 19
12, 4, 18
12, 12, 30
13, 12, 30
28, 4, 18
27, 4, 18
26, 4, 18
8, 15, 29
11, 13, 30
25, 3, 18
24, 3, 18
23, 3, 18
22, 3, 18
21, 3, 18
20, 3, 18
19, 3, 18
10, 14, 30
18, 2, 18
17, 2, 18
16, 2, 18
6, 16, 17
3, 18, 18
4, 17, 18
5, 17, 17
9, 15, 18
9, 14, 17
8, 15, 17
7, 16, 17
11, 13, 17
10, 14, 17
5, 15, 18
6, 15, 17
13, 12, 17
12, 13, 17
15, 11, 17
14, 12, 17
26, 4, 30
7, 12, 18
8, 12, 17
18, 9, 17
17, 10, 17
16, 11, 17
20, 8, 17
19, 9, 17
8, 10, 18
9, 10, 17
22, 7, 17
21, 8, 17
23, 4, 29
23, 5, 30
24, 6, 17
23, 7, 17
10, 7, 18
11, 7, 17
26, 5, 17
25, 6, 17
19, 5, 29
20, 5, 29
20, 6, 30
20, 7, 31
11, 5, 18
12, 5, 17
28, 4, 30
28, 4, 17
27, 4, 17
17, 6, 29
17, 7, 30
17, 8, 31
12, 2, 19
12, 3, 18
26, 3, 17
25, 3, 17
24, 3, 17
23, 3, 17
22, 3, 17
21, 3, 17
20, 3, 17
19, 3, 17
14, 7, 29
26, 5, 31
15, 2, 18
15, 3, 17
12, 8, 29
12, 9, 30
23, 6, 31
8, 15, 16
7, 16, 16
24, 6, 31
21, 7, 31
22, 7, 31
5, 16, 17
6, 16, 16
11, 13, 16
10, 14, 16
9, 15, 16
12, 10, 31
13, 12, 16
12, 13, 16
20, 8, 31
15, 11, 16
14, 12, 16
18, 9, 31
6, 13, 18
7, 13, 17
8, 13, 16
11, 12, 31
18, 9, 16
17, 10, 16
16, 11, 16
16, 10, 31
8, 11, 17
9, 11, 16
20, 8, 16
19, 9, 16
17, 10, 31
22, 7, 16
21, 8, 16
14, 11, 31
15, 11, 31
24, 6, 16
23, 7, 16
9, 14, 30
9, 8, 18
10, 8, 17
11, 8, 16
26, 5, 16
25, 6, 16
12, 12, 31
13, 12, 31
11, 6, 17
12, 6, 16
11, 13, 31
10, 14, 31
12, 4, 17
28, 4, 16
27, 4, 16
14, 2, 18
14, 3, 17
14, 4, 16
13, 2, 18
26, 3, 16
25, 3, 16
24, 3, 16
23, 3, 16
22, 3, 16
21, 3, 16
20, 3, 16
19, 3, 16
18, 2, 17
18, 3, 16
8, 15, 15
7, 16, 15
5, 17, 16
24, 4, 30
25, 4, 30
25, 5, 31
11, 13, 15
10, 14, 15
13, 12, 15
12, 13, 15
6, 14, 17
6, 15, 16
7, 14, 16
7, 15, 15
8, 14, 15
15, 11, 15
14, 12, 15
22, 5, 30
17, 10, 15
16, 11, 15
8, 12, 16
9, 12, 15
20, 8, 15
19, 9, 15
22, 7, 15
21, 8, 15
19, 6, 30
19, 7, 31
9, 9, 17
10, 9, 16
11, 9, 15
24, 6, 15
23, 7, 15
16, 7, 30
11, 7, 16
12, 7, 15
27, 5, 16
26, 5, 15
25, 6, 15
12, 5, 16
14, 8, 30
14, 9, 31
14, 10, 32
13, 3, 17
13, 4, 16
13, 5, 15
28, 4, 15
27, 4, 15
19, 9, 31
19, 8, 32
20, 8, 32
17, 2, 17
17, 3, 16
17, 4, 15
16, 2, 17
26, 3, 15
25, 3, 15
24, 3, 15
23, 3, 15
22, 3, 15
11, 11, 31
12, 11, 32
18, 9, 32
11, 12, 32
9, 15, 15
9, 14, 14
8, 15, 14
6, 16, 15
7, 16, 14
11, 13, 14
10, 14, 14
16, 10, 32
13, 12, 14
12, 13, 14
17, 10, 32
10, 13, 31
15, 11, 14
14, 12, 14
14, 11, 32
8, 13, 15
9, 13, 14
15, 11, 32
18, 10, 15
18, 9, 14
17, 10, 14
16, 11, 14
20, 8, 14
19, 9, 14
12, 12, 32
9, 10, 16
9, 11, 15
10, 10, 15
10, 11, 14
11, 10, 14
22, 7, 14
21, 8, 14
13, 12, 32
24, 6, 14
23, 7, 14
11, 13, 32
11, 8, 15
11, 9, 14
12, 8, 14
26, 5, 14
25, 6, 14
12, 6, 15
13, 6, 14
27, 4, 31
16, 3, 16
16, 4, 15
16, 5, 14
15, 3, 16
15, 4, 15
15, 5, 14
28, 4, 14
27, 4, 14
21, 3, 15
21, 4, 14
26, 3, 14
24, 5, 31
24, 6, 32
11, 13, 13
10, 14, 13
9, 15, 13
13, 12, 13
12, 13, 13
21, 6, 31
8, 14, 14
9, 14, 13
15, 11, 13
14, 12, 13
22, 6, 31
22, 7, 32
17, 10, 13
16, 11, 13
9, 12, 14
10, 12, 13
18, 7, 31
20, 8, 13
19, 9, 13
18, 10, 13
11, 10, 13
22, 7, 13
21, 8, 13
24, 6, 13
23, 7, 13
15, 8, 31
16, 8, 31
16, 9, 32
12, 7, 14
13, 7, 13
27, 5, 14
26, 5, 13
25, 6, 13
13, 9, 31
13, 10, 32
13, 11, 33
14, 4, 15
16, 10, 33
20, 3, 15
20, 4, 14
20, 5, 13
19, 3, 15
19, 4, 14
19, 5, 13
18, 3, 15
28, 4, 13
27, 4, 13
25, 3, 14
25, 4, 13
24, 3, 14
24, 4, 13
14, 11, 33
10, 14, 12
15, 11, 33
12, 12, 33
7, 15, 14
8, 15, 13
9, 15, 12
13, 12, 12
12, 13, 12
13, 12, 33
15, 11, 12
14, 12, 12
9, 13, 13
10, 13, 12
17, 10, 12
16, 11, 12
10, 14, 32
11, 13, 33
19, 9, 12
18, 10, 12
10, 11, 13
11, 11, 12
22, 7, 12
21, 8, 12
24, 6, 12
23, 7, 12
12, 8, 13
13, 8, 12
26, 5, 12
25, 6, 12
27, 5, 12
26, 5, 32
14, 5, 14
14, 6, 13
14, 7, 12
13, 5, 14
23, 6, 32
18, 4, 14
18, 5, 13
18, 6, 12
17, 4, 14
23, 3, 14
23, 4, 13
23, 5, 12
22, 3, 14
28, 4, 12
20, 7, 32
21, 7, 32
7, 16, 13
11, 14, 12
11, 13, 11
13, 12, 11
12, 13, 11
9, 14, 12
9, 15, 11
10, 14, 11
15, 11, 11
14, 12, 11
17, 8, 32
18, 8, 32
18, 9, 33
17, 10, 11
16, 11, 11
10, 12, 12
11, 12, 11
20, 9, 12
20, 8, 11
19, 9, 11
18, 10, 11
15, 9, 32
15, 10, 33
22, 7, 11
21, 8, 11
11, 9, 13
12, 9, 12
13, 9, 11
24, 6, 11
23, 7, 11
25, 6, 11
12, 10, 32
13, 6, 13
13, 7, 12
29, 4, 12
17, 10, 33
17, 5, 13
17, 6, 12
17, 7, 11
16, 5, 13
15, 5, 13
11, 12, 33
22, 4, 13
22, 5, 12
22, 6, 11
21, 4, 13
21, 5, 12
21, 6, 11
15, 11, 34
27, 4, 12
27, 5, 11
26, 3, 13
26, 4, 12
26, 5, 11
13, 12, 34
13, 12, 10
12, 13, 10
15, 11, 10
14, 12, 10
10, 13, 11
11, 13, 10
17, 10, 10
16, 11, 10
19, 9, 10
18, 10, 10
11, 10, 12
12, 10, 11
13, 10, 10
22, 7, 10
21, 8, 10
20, 9, 10
23, 7, 10
13, 8, 11
16, 6, 12
16, 7, 11
16, 8, 10
15, 6, 12
15, 7, 11
15, 8, 10
19, 8, 33
20, 8, 33
20, 5, 12
20, 6, 11
20, 7, 10
19, 5, 12
17, 9, 33
25, 4, 12
25, 5, 11
25, 6, 10
24, 4, 12
14, 10, 33
11, 14, 10
13, 12, 9
12, 13, 9
10, 14, 10
15, 11, 9
14, 12, 9
12, 11, 33
12, 12, 34
17, 10, 9
16, 11, 9
19, 9, 9
18, 10, 9
11, 11, 11
12, 11, 10
13, 11, 9
11, 13, 34
21, 8, 9
20, 9, 9
13, 9, 10
14, 7, 11
14, 8, 10
14, 9, 9
19, 6, 11
19, 7, 10
19, 8, 9
18, 6, 11
24, 5, 11
24, 6, 10
23, 5, 11
28, 4, 11
9, 15, 10
15, 11, 8
14, 12, 8
17, 10, 8
16, 11, 8
11, 12, 10
12, 12, 9
13, 12, 8
19, 9, 8
18, 10, 8
20, 9, 8
13, 10, 9
14, 10, 8
16, 10, 34
13, 11, 34
14, 11, 34
18, 7, 10
18, 8, 9
18, 9, 8
17, 7, 10
23, 6, 10
23, 7, 9
22, 6, 10
22, 7, 9
21, 6, 10
27, 5, 10
26, 5, 10
15, 11, 7
14, 12, 7
11, 13, 9
11, 14, 8
12, 13, 8
16, 11, 7
18, 10, 7
13, 11, 8
14, 11, 7
22, 8, 8
17, 8, 9
17, 9, 8
17, 10, 7
16, 8, 9
15, 8, 9
21, 7, 9
21, 8, 8
20, 7, 9
25, 6, 9
13, 13, 7
15, 11, 35
13, 12, 7
14, 12, 6
13, 12, 35
16, 9, 8
16, 10, 7
16, 11, 6
15, 9, 8
15, 10, 7
15, 11, 6
14, 9, 8
20, 8, 8
20, 9, 7
19, 8, 8
14, 10, 7
14, 11, 6
19, 9, 7
18, 9, 7
18, 10, 6
15, 12, 5
14, 12, 5
17, 10, 6
16, 11, 5
15, 11, 5
7, 16, 26
6, 17, 26
20, 3, 27
9, 15, 26
8, 16, 26
24, 3, 27
23, 2, 27
25, 3, 27
11, 14, 26
10, 15, 26
26, 3, 27
6, 16, 26
7, 15, 26
27, 3, 27
28, 3, 27
14, 12, 26
13, 13, 26
7, 14, 26
8, 13, 26
16, 11, 26
15, 12, 26
29, 3, 27
18, 10, 26
17, 11, 26
8, 12, 26
9, 11, 26
19, 10, 26
21, 8, 26
20, 9, 26
10, 9, 26
23, 7, 26
22, 8, 26
25, 6, 26
24, 7, 26
11, 7, 26
27, 5, 26
26, 6, 26
29, 4, 26
28, 5, 26
30, 3, 27
13, 5, 26
12, 5, 26
29, 4, 27
15, 4, 26
14, 4, 26
30, 3, 26
29, 3, 26
28, 3, 26
27, 3, 26
26, 3, 26
25, 3, 26
24, 3, 26
11, 6, 26
12, 6, 27
27, 5, 27
18, 3, 26
17, 3, 26
16, 3, 26
23, 2, 26
22, 2, 26
21, 2, 26
20, 2, 26
19, 2, 26
7, 16, 25
6, 17, 25
28, 5, 27
9, 15, 25
8, 16, 25
25, 6, 27
5, 17, 25
6, 16, 25
11, 14, 25
10, 15, 25
26, 6, 27
10, 8, 26
11, 8, 27
12, 14, 25
23, 7, 27
6, 15, 25
7, 14, 25
14, 12, 25
13, 13, 25
24, 7, 27
16, 11, 25
15, 12, 25
7, 13, 25
8, 12, 25
18, 10, 25
17, 11, 25
22, 8, 27
9, 10, 26
10, 10, 27
20, 9, 25
19, 10, 25
20, 9, 27
8, 11, 25
9, 10, 25
23, 7, 25
22, 8, 25
9, 9, 25
10, 8, 25
25, 6, 25
24, 7, 25
18, 10, 27
19, 10, 27
27, 5, 25
26, 6, 25
10, 7, 25
11, 6, 25
28, 5, 25
16, 11, 27
17, 11, 27
30, 4, 26
29, 4, 25
8, 13, 27
11, 5, 25
14, 12, 27
15, 12, 27
13, 4, 25
12, 4, 25
30, 3, 25
29, 3, 25
28, 3, 25
27, 3, 25
26, 3, 25
25, 3, 25
24, 3, 25
12, 14, 26
12, 13, 27
13, 13, 27
7, 15, 27
16, 3, 25
15, 3, 25
14, 3, 25
23, 2, 25
22, 2, 25
21, 2, 25
20, 2, 25
19, 2, 25
18, 2, 25
17, 2, 25
11, 14, 27
7, 16, 24
6, 17, 24
4, 18, 24
5, 17, 24
9, 15, 24
8, 16, 24
9, 15, 27
11, 14, 24
10, 15, 24
10, 15, 27
5, 16, 24
6, 15, 24
12, 14, 24
5, 17, 26
7, 16, 27
14, 12, 24
13, 13, 24
6, 14, 24
16, 11, 24
15, 12, 24
7, 13, 24
8, 12, 24
18, 10, 24
17, 11, 24
8, 16, 27
19, 10, 24
8, 11, 24
9, 10, 24
21, 9, 25
21, 8, 24
20, 9, 24
23, 7, 24
22, 8, 24
9, 9, 24
10, 8, 24
25, 6, 24
24, 7, 24
6, 17, 27
27, 5, 24
26, 6, 24
10, 7, 24
11, 6, 24
29, 4, 24
28, 5, 24
21, 2, 27
30, 4, 24
22, 2, 27
11, 5, 24
12, 4, 24
24, 3, 28
25, 3, 28
26, 3, 28
31, 3, 24
30, 3, 24
29, 3, 24
28, 3, 24
27, 3, 24
26, 3, 24
25, 3, 24
24, 3, 24
27, 3, 28
28, 3, 28
29, 3, 28
13, 3, 24
12, 3, 24
23, 2, 24
22, 2, 24
21, 2, 24
20, 2, 24
19, 2, 24
18, 2, 24
17, 2, 24
16, 2, 24
15, 2, 24
14, 2, 24
5, 18, 23
18, 3, 27
3, 19, 23
7, 16, 23
6, 17, 23
4, 18, 23
5, 17, 23
9, 15, 23
8, 16, 23
19, 3, 27
19, 4, 28
11, 14, 23
10, 15, 23
5, 16, 23
6, 15, 23
13, 13, 23
12, 14, 23
15, 4, 27
16, 4, 27
14, 13, 23
17, 4, 27
17, 5, 28
6, 14, 23
7, 13, 23
16, 11, 23
15, 12, 23
18, 10, 23
17, 11, 23
7, 12, 23
8, 11, 23
20, 9, 23
19, 10, 23
13, 5, 27
14, 5, 27
14, 6, 28
22, 8, 23
21, 9, 23
29, 4, 28
8, 10, 23
9, 9, 23
27, 5, 28
25, 6, 23
24, 7, 23
9, 8, 23
10, 7, 23
27, 5, 23
26, 6, 23
28, 5, 28
11, 7, 27
12, 7, 28
29, 4, 23
28, 5, 23
25, 6, 28
10, 6, 23
11, 5, 23
30, 4, 23
26, 6, 28
11, 8, 28
23, 7, 28
11, 4, 23
31, 3, 23
30, 3, 23
29, 3, 23
28, 3, 23
27, 3, 23
26, 3, 23
25, 3, 23
24, 7, 28
10, 9, 27
11, 9, 28
21, 9, 27
21, 8, 28
12, 3, 23
24, 2, 23
23, 2, 23
22, 2, 23
21, 2, 23
20, 2, 23
19, 2, 23
18, 2, 23
22, 8, 28
10, 10, 28
15, 2, 23
14, 2, 23
13, 2, 23
17, 1, 23
16, 1, 23
20, 9, 28
5, 18, 22
9, 11, 27
10, 11, 28
3, 19, 22
4, 18, 22
7, 16, 22
6, 17, 22
18, 10, 28
9, 15, 22
8, 16, 22
19, 10, 28
4, 17, 22
5, 16, 22
11, 14, 22
10, 15, 22
8, 12, 27
9, 12, 28
16, 11, 28
13, 13, 22
12, 14, 22
17, 11, 28
5, 15, 22
6, 14, 22
14, 13, 22
14, 12, 28
16, 11, 22
15, 12, 22
6, 13, 22
7, 12, 22
18, 10, 22
17, 11, 22
15, 12, 28
7, 14, 27
8, 14, 28
20, 9, 22
19, 10, 22
13, 13, 28
7, 11, 22
8, 10, 22
21, 9, 22
7, 15, 28
11, 14, 28
23, 8, 23
23, 7, 22
22, 8, 22
8, 9, 22
9, 8, 22
25, 6, 22
24, 7, 22
6, 16, 27
27, 5, 22
26, 6, 22
9, 15, 28
9, 7, 22
10, 6, 22
29, 4, 22
28, 5, 22
10, 15, 28
30, 4, 22
7, 16, 28
8, 16, 28
10, 5, 22
11, 4, 22
6, 17, 28
31, 3, 22
30, 3, 22
29, 3, 22
28, 3, 22
27, 3, 22
26, 3, 22
25, 3, 22
23, 2, 28
24, 3, 29
11, 3, 22
24, 2, 22
23, 2, 22
22, 2, 22
21, 2, 22
20, 2, 22
19, 2, 22
18, 2, 22
25, 3, 29
26, 3, 29
27, 3, 29
12, 2, 22
17, 1, 22
16, 1, 22
15, 1, 22
14, 1, 22
13, 1, 22
4, 18, 21
28, 3, 29
3, 19, 21
5, 18, 21
7, 16, 21
6, 17, 21
3, 18, 21
4, 17, 21
9, 15, 21
8, 16, 21
20, 3, 28
21, 3, 28
11, 14, 21
10, 15, 21
22, 3, 28
22, 4, 29
4, 16, 21
5, 15, 21
13, 13, 21
12, 14, 21
30, 3, 28
29, 3, 29
14, 13, 21
5, 14, 21
6, 13, 21
16, 11, 21
15, 12, 21
18, 10, 21
17, 11, 21
18, 4, 28
6, 12, 21
20, 9, 21
19, 10, 21
7, 11, 21
8, 10, 21
22, 8, 21
21, 9, 21
23, 8, 21
15, 5, 28
8, 9, 21
9, 8, 21
25, 6, 21
24, 7, 21
16, 5, 28
16, 6, 29
27, 5, 21
26, 6, 21
29, 4, 29
9, 7, 21
10, 6, 21
29, 4, 21
28, 5, 21
12, 6, 28
30, 4, 21
13, 6, 28
10, 5, 21
11, 4, 21
27, 5, 29
31, 3, 21
30, 3, 21
29, 3, 21
28, 3, 21
27, 3, 21
26, 3, 21
25, 3, 21
11, 3, 21
12, 2, 21
24, 2, 21
23, 2, 21
22, 2, 21
21, 2, 21
20, 2, 21
19, 2, 21
18, 2, 21
28, 5, 29
17, 1, 21
16, 1, 21
15, 1, 21
14, 1, 21
13, 1, 21
12, 1, 21
4, 18, 20
3, 19, 20
25, 6, 29
26, 6, 29
6, 17, 20
5, 18, 20
2, 19, 20
7, 17, 20
23, 7, 29
3, 18, 20
4, 17, 20
9, 15, 20
8, 16, 20
24, 7, 29
11, 14, 20
10, 15, 20
11, 9, 29
4, 16, 20
5, 15, 20
13, 13, 20
12, 14, 20
21, 8, 29
22, 8, 29
14, 13, 20
5, 14, 20
6, 13, 20
16, 11, 20
15, 12, 20
20, 9, 29
18, 10, 20
17, 11, 20
6, 12, 20
7, 11, 20
20, 9, 20
19, 10, 20
10, 11, 29
18, 10, 29
22, 8, 20
21, 9, 20
7, 10, 20
8, 9, 20
23, 8, 20
16, 11, 29
25, 6, 20
24, 7, 20
8, 8, 20
9, 7, 20
27, 5, 20
26, 6, 20
17, 11, 29
8, 13, 28
9, 13, 29
29, 4, 20
28, 5, 20
14, 12, 29
9, 6, 20
10, 5, 20
30, 4, 20
15, 12, 29
8, 14, 29
12, 14, 28
12, 13, 29
13, 13, 29
10, 4, 20
11, 3, 20
32, 3, 20
31, 3, 20
30, 3, 20
29, 3, 20
28, 3, 20
27, 3, 20
26, 3, 20
11, 14, 29
25, 2, 20
24, 2, 20
23, 2, 20
22, 2, 20
21, 2, 20
20, 2, 20
19, 2, 20
11, 2, 20
18, 1, 20
17, 1, 20
16, 1, 20
15, 1, 20
14, 1, 20
13, 1, 20
12, 1, 20
4, 18, 19
3, 19, 19
9, 15, 29
10, 15, 29
6, 17, 19
5, 18, 19
2, 19, 19
3, 18, 19
7, 17, 19
7, 16, 29
8, 16, 29
9, 15, 19
8, 16, 19
3, 17, 19
4, 16, 19
11, 14, 19
10, 15, 19
13, 13, 19
12, 14, 19
4, 15, 19
5, 14, 19
15, 12, 19
14, 13, 19
16, 12, 19
27, 3, 30
5, 13, 19
6, 12, 19
18, 10, 19
17, 11, 19
28, 3, 30
20, 9, 19
19, 10, 19
7, 10, 19
22, 8, 19
21, 9, 19
23, 3, 29
29, 3, 30
23, 8, 19
25, 6, 19
24, 7, 19
8, 8, 19
9, 7, 19
27, 5, 19
26, 6, 19
19, 4, 29
29, 4, 19
28, 5, 19
20, 4, 29
10, 5, 19
30, 4, 19
21, 4, 29
21, 5, 30
11, 3, 19
32, 3, 19
31, 3, 19
30, 3, 19
29, 3, 19
28, 3, 19
27, 3, 19
26, 3, 19
17, 5, 29
18, 5, 29
18, 6, 30
25, 2, 19
24, 2, 19
23, 2, 19
22, 2, 19
21, 2, 19
20, 2, 19
19, 2, 19
29, 4, 30
14, 6, 29
18, 1, 19
17, 1, 19
16, 1, 19
15, 1, 19
14, 1, 19
13, 1, 19
15, 6, 29
15, 7, 30
4, 18, 18
3, 19, 18
27, 5, 30
6, 17, 18
5, 18, 18
8, 16, 18
7, 17, 18
12, 7, 29
13, 7, 29
13, 8, 30
25, 6, 30
4, 16, 18
11, 14, 18
10, 15, 18
26, 6, 30
11, 8, 29
13, 13, 18
12, 14, 18
23, 7, 30
24, 7, 30
5, 14, 18
15, 12, 18
14, 13, 18
11, 9, 30
21, 8, 30
16, 12, 18
22, 8, 30
10, 10, 29
11, 10, 30
18, 10, 18
17, 11, 18
6, 11, 19
7, 11, 18
20, 9, 18
19, 10, 18
19, 10, 29
19, 9, 30
20, 9, 30
22, 8, 18
21, 9, 18
10, 11, 30
18, 10, 30
7, 9, 19
8, 9, 18
24, 7, 18
23, 8, 18
9, 12, 29
10, 12, 30
16, 11, 30
25, 7, 18
17, 11, 30
9, 13, 30
27, 5, 18
26, 6, 18
9, 6, 19
10, 6, 18
29, 4, 18
28, 5, 18
14, 12, 30
15, 12, 30
30, 4, 18
10, 4, 19
11, 4, 18
12, 13, 30
13, 13, 30
32, 3, 18
31, 3, 18
30, 3, 18
29, 3, 18
28, 3, 18
27, 3, 18
26, 3, 18
7, 15, 29
8, 15, 30
11, 14, 30
11, 2, 19
25, 2, 18
24, 2, 18
23, 2, 18
22, 2, 18
21, 2, 18
20, 2, 18
19, 2, 18
9, 15, 30
10, 15, 30
12, 1, 19
18, 1, 18
17, 1, 18
16, 1, 18
1, 20, 18
4, 18, 17
6, 17, 29
2, 19, 18
3, 19, 17
6, 17, 17
5, 18, 17
8, 16, 30
2, 18, 18
7, 17, 17
3, 17, 18
3, 18, 17
4, 17, 17
9, 16, 18
9, 15, 17
8, 16, 17
11, 14, 17
10, 15, 17
28, 3, 31
4, 15, 18
5, 15, 17
13, 13, 17
12, 14, 17
24, 3, 30
15, 12, 17
14, 13, 17
25, 3, 30
26, 3, 30
26, 4, 31
5, 13, 18
16, 12, 17
6, 12, 18
7, 12, 17
18, 10, 17
17, 11, 17
20, 9, 17
19, 10, 17
7, 10, 18
8, 10, 17
22, 8, 17
21, 9, 17
22, 4, 30
23, 4, 30
23, 5, 31
24, 7, 17
23, 8, 17
8, 8, 18
25, 7, 17
9, 7, 18
10, 7, 17
27, 5, 17
26, 6, 17
19, 5, 30
29, 4, 17
28, 5, 17
20, 5, 30
20, 6, 31
10, 5, 18
11, 5, 17
30, 4, 17
28, 5, 30
28, 4, 31
29, 4, 31
16, 6, 30
11, 3, 18
32, 3, 17
31, 3, 17
30, 3, 17
29, 3, 17
28, 3, 17
27, 3, 17
17, 6, 30
17, 7, 31
27, 5, 31
12, 2, 18
12, 3, 17
26, 2, 17
25, 2, 17
24, 2, 17
23, 2, 17
22, 2, 17
21, 2, 17
20, 2, 17
19, 2, 17
14, 7, 30
25, 6, 31
26, 6, 31
15, 1, 18
15, 2, 17
14, 1, 18
13, 1, 18
4, 18, 16
3, 19, 16
6, 17, 16
5, 18, 16
12, 8, 30
12, 9, 31
23, 7, 31
8, 16, 16
7, 17, 16
24, 7, 31
9, 16, 16
21, 8, 31
22, 8, 31
4, 16, 17
5, 16, 16
11, 14, 16
10, 15, 16
11, 10, 31
13, 13, 16
12, 14, 16
20, 9, 31
5, 14, 17
15, 12, 16
14, 13, 16
18, 10, 31
6, 13, 17
7, 13, 16
16, 12, 16
10, 12, 31
18, 10, 16
17, 11, 16
16, 11, 31
7, 11, 17
8, 11, 16
20, 9, 16
19, 10, 16
17, 11, 31
22, 8, 16
21, 9, 16
14, 12, 31
15, 12, 31
8, 9, 17
24, 7, 16
23, 8, 16
8, 14, 30
9, 14, 31
9, 8, 17
10, 8, 16
26, 6, 16
25, 7, 16
12, 13, 31
13, 13, 31
10, 6, 17
11, 6, 16
29, 4, 16
28, 5, 16
11, 14, 31
7, 16, 30
30, 4, 16
9, 15, 31
10, 15, 31
11, 4, 17
12, 4, 16
32, 3, 16
31, 3, 16
30, 3, 16
29, 3, 16
28, 3, 16
27, 3, 16
8, 16, 31
27, 3, 31
14, 2, 17
14, 3, 16
13, 2, 17
26, 2, 16
25, 2, 16
24, 2, 16
23, 2, 16
22, 2, 16
21, 2, 16
20, 2, 16
19, 2, 16
18, 1, 17
18, 2, 16
17, 1, 17
16, 1, 17
29, 3, 31
6, 17, 15
5, 18, 15
3, 18, 16
8, 16, 15
7, 17, 15
4, 17, 16
5, 17, 15
24, 4, 31
25, 4, 31
25, 5, 32
11, 14, 15
10, 15, 15
5, 15, 16
13, 13, 15
12, 14, 15
6, 14, 16
6, 15, 15
7, 14, 15
15, 12, 15
14, 13, 15
21, 5, 31
22, 5, 31
17, 11, 15
16, 12, 15
28, 4, 32
29, 4, 32
7, 12, 16
8, 12, 15
18, 6, 31
20, 9, 15
19, 10, 15
8, 10, 16
22, 8, 15
21, 9, 15
19, 6, 31
19, 7, 32
9, 9, 16
10, 9, 15
24, 7, 15
23, 8, 15
27, 5, 32
15, 7, 31
25, 7, 15
16, 7, 31
10, 7, 16
11, 7, 15
27, 6, 16
27, 5, 15
26, 6, 15
25, 6, 32
29, 4, 15
28, 5, 15
26, 6, 32
11, 5, 16
12, 5, 15
30, 4, 15
13, 8, 31
14, 8, 31
14, 9, 32
23, 7, 32
24, 7, 32
11, 9, 31
13, 3, 16
13, 4, 15
12, 3, 16
32, 3, 15
31, 3, 15
30, 3, 15
29, 3, 15
28, 3, 15
27, 3, 15
21, 8, 32
22, 8, 32
11, 10, 32
19, 10, 31
19, 9, 32
20, 9, 32
17, 2, 16
17, 3, 15
16, 2, 16
15, 2, 16
26, 2, 15
25, 2, 15
24, 2, 15
23, 2, 15
22, 2, 15
3, 19, 15
6, 17, 14
10, 11, 31
11, 11, 32
4, 18, 15
5, 18, 14
7, 17, 14
18, 10, 32
10, 12, 32
9, 16, 15
9, 15, 14
8, 16, 14
5, 16, 15
6, 16, 14
11, 14, 14
10, 15, 14
16, 11, 32
13, 13, 14
12, 14, 14
17, 11, 32
9, 13, 31
10, 13, 32
15, 12, 14
14, 13, 14
14, 12, 32
7, 13, 15
8, 13, 14
16, 12, 14
15, 12, 32
